Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
B8C1DF22,CA Corp,AR,Sales,5977.34,CNY,0.1499,896.0,USD,2024-08-31,2024-12-09,4213
7DE0CBCD,CA Corp,Intercompany,Finance,71269.68,CNY,0.1529,10897.13,USD,2024-11-12,2025-01-29,4107
706E8ADD,US Inc,AR,IT,17243.41,JPY,0.007,120.7,USD,2024-07-04,2024-08-28,4670
1ACC8B7A,FR SAS,AP,Manufacturing,12116.22,EUR,1.1462,13887.61,USD,2024-12-03,2024-12-27,4816
17FDFAAF,JP Ltd,Intercompany,Manufacturing,2099.54,CHF,1.1043,2318.52,USD,2024-10-11,2024-11-27,4587
A1AC12A0,CA Corp,AP,R&D,7500.39,CNY,0.1447,1085.31,USD,2024-11-07,2024-12-18,4003
B205735D,UK PLC,AP,R&D,99648.99,EUR,1.1111,110719.99,USD,2024-06-13,2024-09-06,4496
D8D9749D,FR SAS,AR,Logistics,33019.22,USD,1.0,33019.22,USD,2025-02-13,2025-02-28,4624
B4A0693B,JP Ltd,AP,HR,44364.48,CAD,0.7392,32794.22,USD,2024-09-18,2025-01-01,4648
A997CC54,UK PLC,AR,Logistics,34330.96,USD,1.0,34330.96,USD,2024-03-20,2024-06-26,4077
A7C9CB9F,DE GmbH,AP,Manufacturing,16598.44,JPY,0.007,116.19,USD,2024-02-13,2024-04-21,4158
E497010F,US Inc,AR,IT,22101.84,AUD,0.7398,16350.94,USD,2025-04-21,2025-07-13,4309
829E2887,AU Pty,AP,HR,11354.66,GBP,1.3226,15017.67,USD,2025-02-26,2025-03-24,4999
CC1E669C,JP Ltd,Intercompany,R&D,11992.03,JPY,0.007,83.94,USD,2024-04-13,2024-07-09,4937
431ED77A,JP Ltd,AP,IT,22765.48,CHF,1.1417,25991.35,USD,2025-05-30,2025-09-23,4657
8F7E44C5,JP Ltd,AP,IT,181004.58,CHF,1.1187,202489.82,USD,2025-04-22,2025-08-06,4926
6A5A2CCB,AU Pty,AP,Manufacturing,24200.92,CHF,1.0899,26376.58,USD,2024-05-11,2024-08-03,4180
2539E336,JP Ltd,Intercompany,HR,82616.05,CAD,0.8144,67282.51,USD,2024-09-05,2024-12-01,4287
514ED449,AU Pty,Intercompany,Logistics,238134.72,EUR,1.1232,267472.92,USD,2024-02-12,2024-04-15,4633
9CCE2CA1,US Inc,AP,Manufacturing,17219.36,AUD,0.7167,12341.12,USD,2024-06-22,2024-08-26,4762
BB1511F1,FR SAS,AR,HR,24375.05,AUD,0.6775,16514.1,USD,2024-04-05,2024-04-26,4755
7B947063,DE GmbH,Intercompany,HR,20459.64,CNY,0.1516,3101.68,USD,2025-05-13,2025-08-18,4173
808AFC34,DE GmbH,AP,HR,37296.99,USD,1.0,37296.99,USD,2024-03-07,2024-03-25,4791
A487FBB9,JP Ltd,AR,HR,29455.73,CAD,0.7799,22972.52,USD,2024-11-21,2024-12-22,4766
7D7E84D1,JP Ltd,Intercompany,Manufacturing,6502.72,JPY,0.0069,44.87,USD,2024-09-17,2024-12-20,4540
D77010FF,US Inc,AR,Sales,14396.32,GBP,1.3382,19265.16,USD,2024-09-30,2024-12-12,4540
744EC557,DE GmbH,AP,HR,4679.32,AUD,0.6651,3112.22,USD,2024-11-25,2025-02-17,4778
7E488437,JP Ltd,AP,Finance,8450.38,CNY,0.139,1174.6,USD,2025-05-25,2025-08-27,4731
8E60D57E,DE GmbH,AR,IT,8216.8,AUD,0.6781,5571.81,USD,2024-02-11,2024-05-21,4322
90FD9D69,DE GmbH,AR,Logistics,3236.23,AUD,0.7282,2356.62,USD,2025-03-12,2025-04-21,4892
B8C27C8A,DE GmbH,AR,HR,60928.56,USD,1.0,60928.56,USD,2024-12-09,2025-01-25,4224
BAD8D43C,US Inc,AP,HR,42307.13,AUD,0.6549,27706.94,USD,2024-02-26,2024-05-04,4999
76EF3122,AU Pty,AP,Sales,140592.5,CNY,0.154,21651.24,USD,2024-12-08,2025-01-08,4978
DFC3880A,AU Pty,AR,Manufacturing,17956.58,CAD,0.7275,13063.41,USD,2025-03-07,2025-06-08,4409
5E678B76,UK PLC,AR,Finance,22749.8,EUR,1.0692,24324.09,USD,2024-04-07,2024-07-10,4131
2A7B58D4,FR SAS,AP,Finance,4747.35,USD,1.0,4747.35,USD,2025-02-07,2025-06-01,4333
CE10B90D,DE GmbH,Intercompany,Manufacturing,11868.73,GBP,1.2832,15229.95,USD,2024-11-21,2025-01-09,4733
28A2372D,AU Pty,AR,Finance,3992.36,EUR,1.1072,4420.34,USD,2025-06-18,2025-08-21,4619
C90FD6E2,AU Pty,Intercompany,IT,40253.59,EUR,1.0809,43510.11,USD,2024-01-24,2024-03-02,4157
B9E6BF79,DE GmbH,Intercompany,Manufacturing,201650.39,USD,1.0,201650.39,USD,2024-07-15,2024-08-02,4954
BA8497FB,FR SAS,Intercompany,R&D,10544.95,CHF,1.1197,11807.18,USD,2024-06-13,2024-09-24,4732
F33B5162,DE GmbH,AR,IT,194150.07,GBP,1.3087,254084.2,USD,2025-01-16,2025-03-11,4838
B380A48F,US Inc,Intercompany,Sales,64648.21,CNY,0.1462,9451.57,USD,2024-02-15,2024-05-11,4304
3172B801,CA Corp,AP,IT,16627.47,USD,1.0,16627.47,USD,2025-03-03,2025-04-06,4233
2AD6A25F,AU Pty,Intercompany,Finance,2193.88,GBP,1.3435,2947.48,USD,2024-05-23,2024-06-13,4945
928BF39A,UK PLC,AR,Sales,3646.56,JPY,0.0069,25.16,USD,2025-06-20,2025-08-18,4896
2612E52D,JP Ltd,Intercompany,HR,21953.99,GBP,1.3318,29238.32,USD,2024-09-24,2024-11-11,4135
240CB539,DE GmbH,AP,R&D,25436.94,CNY,0.1502,3820.63,USD,2024-10-20,2024-12-10,4011
1205B7C6,US Inc,AR,Finance,19746.51,GBP,1.2784,25243.94,USD,2025-06-12,2025-10-02,4557
5CA2147C,DE GmbH,Intercompany,Sales,39132.65,GBP,1.2765,49952.83,USD,2024-08-30,2024-11-20,4291
4284933B,FR SAS,AP,Finance,4614.44,USD,1.0,4614.44,USD,2024-08-18,2024-12-13,4214
A05756A1,AU Pty,AP,IT,25768.24,USD,1.0,25768.24,USD,2024-09-05,2024-10-05,4044
51B5D812,DE GmbH,AP,Logistics,31207.57,CNY,0.1441,4497.01,USD,2024-12-10,2025-01-11,4118
ABBEC89E,FR SAS,AR,Manufacturing,2377.48,GBP,1.2756,3032.71,USD,2024-08-16,2024-10-03,4664
63EA2ADA,UK PLC,AR,HR,41067.94,JPY,0.0073,299.8,USD,2024-02-14,2024-05-27,4646
FB97E404,DE GmbH,AR,Logistics,37670.08,CAD,0.785,29571.01,USD,2024-08-25,2024-10-01,4390
3C302D3C,AU Pty,AR,Sales,12561.12,JPY,0.0071,89.18,USD,2025-02-22,2025-04-23,4102
096FA7FA,CA Corp,Intercompany,Finance,7158.36,CAD,0.7855,5622.89,USD,2024-05-02,2024-05-31,4047
67E5CD7F,UK PLC,AR,IT,25703.36,USD,1.0,25703.36,USD,2024-06-04,2024-07-06,4716
499E3C01,DE GmbH,AP,Finance,46804.68,CNY,0.135,6318.63,USD,2025-06-28,2025-09-24,4952
AFC8BF86,US Inc,Intercompany,Manufacturing,9353.75,AUD,0.7075,6617.78,USD,2025-01-28,2025-03-29,4726
1A608DD0,US Inc,Intercompany,HR,9414.01,JPY,0.0072,67.78,USD,2024-06-21,2024-09-07,4061
90054C02,US Inc,AP,Sales,10274.7,CAD,0.8041,8261.89,USD,2024-10-31,2024-12-18,4412
B6B16829,CA Corp,AR,HR,2301.22,CHF,1.0742,2471.97,USD,2024-03-09,2024-06-15,4524
134B19B3,CA Corp,AR,Manufacturing,13822.21,EUR,1.147,15854.07,USD,2024-04-06,2024-04-22,4916
648610B9,UK PLC,AP,HR,5892.25,JPY,0.007,41.25,USD,2024-07-04,2024-08-11,4374
E662B87C,FR SAS,Intercompany,Finance,8857.66,GBP,1.3353,11827.63,USD,2025-02-06,2025-03-21,4999
EAE74758,UK PLC,AR,Logistics,34017.2,GBP,1.2989,44184.94,USD,2024-12-10,2025-04-09,4643
17A6BBED,FR SAS,Intercompany,Finance,12276.02,EUR,1.1236,13793.34,USD,2025-05-22,2025-06-07,4139
023B8417,CA Corp,Intercompany,R&D,5526.62,AUD,0.7053,3897.93,USD,2025-06-02,2025-09-27,4120
21DD3BB4,US Inc,Intercompany,HR,30463.13,CHF,1.114,33935.93,USD,2024-01-23,2024-04-15,4807
33D5E47D,US Inc,AP,IT,26880.62,CHF,1.069,28735.38,USD,2025-06-07,2025-08-30,4008
3BE9516D,FR SAS,AR,Finance,73089.56,GBP,1.3087,95652.31,USD,2025-04-11,2025-06-06,4176
DA27C44B,JP Ltd,Intercompany,HR,32151.32,USD,1.0,32151.32,USD,2024-12-02,2024-12-28,4147
1E7863FA,CA Corp,Intercompany,R&D,16794.12,GBP,1.3186,22144.73,USD,2025-05-09,2025-08-05,4965
69095CCC,JP Ltd,AR,HR,63904.74,CNY,0.1416,9048.91,USD,2025-06-12,2025-07-27,4063
2C51B636,DE GmbH,AP,Sales,24164.15,CHF,1.0868,26261.6,USD,2024-04-27,2024-07-22,4748
5BFCF5FE,DE GmbH,AP,HR,16303.09,CHF,1.1469,18698.01,USD,2025-03-18,2025-06-02,4357
F1BE1B34,DE GmbH,AR,IT,5943.66,EUR,1.072,6371.6,USD,2025-05-22,2025-07-21,4895
67E03DF9,JP Ltd,Intercompany,Finance,82190.81,AUD,0.7354,60443.12,USD,2024-04-27,2024-07-06,4238
D33ADEA7,UK PLC,Intercompany,Sales,31314.38,EUR,1.104,34571.08,USD,2024-02-06,2024-05-31,4957
AFC75B81,UK PLC,Intercompany,Finance,189422.42,JPY,0.0067,1269.13,USD,2025-03-08,2025-06-07,4672
CFA61FEF,CA Corp,AR,Manufacturing,12583.93,CHF,1.0911,13730.33,USD,2025-04-01,2025-07-02,4160
6A4E38D6,JP Ltd,AR,Sales,69910.88,JPY,0.0067,468.4,USD,2025-05-31,2025-09-21,4602
A99DE038,UK PLC,AR,R&D,2349.08,USD,1.0,2349.08,USD,2024-06-01,2024-06-24,4053
5429B554,AU Pty,AP,Logistics,22879.27,CAD,0.7379,16882.61,USD,2025-03-20,2025-05-22,4481
9A23A12B,US Inc,Intercompany,Logistics,21853.05,JPY,0.0071,155.16,USD,2024-11-03,2024-11-24,4757
A910DC66,JP Ltd,AR,Finance,22284.87,AUD,0.7275,16212.24,USD,2025-01-18,2025-04-24,4983
71F8D6D3,AU Pty,AR,HR,10987.04,JPY,0.0067,73.61,USD,2024-07-09,2024-11-05,4040
1EFA5F65,JP Ltd,Intercompany,R&D,8089.28,USD,1.0,8089.28,USD,2025-04-09,2025-06-18,4207
EC191EFE,FR SAS,AP,Logistics,13839.64,CHF,1.1368,15732.9,USD,2024-04-26,2024-06-06,4665
62D42A80,FR SAS,AR,Logistics,26976.42,CAD,0.7532,20318.64,USD,2024-10-30,2025-01-21,4177
BA0A0FEE,FR SAS,Intercompany,R&D,13004.51,CNY,0.1508,1961.08,USD,2025-04-17,2025-06-04,4049
F5C1E91A,JP Ltd,AP,Finance,48310.56,CNY,0.1421,6864.93,USD,2025-06-10,2025-07-10,4856
7C0833D5,UK PLC,AP,HR,21210.19,USD,1.0,21210.19,USD,2024-08-04,2024-11-11,4760
366BCE02,FR SAS,Intercompany,Logistics,18078.77,USD,1.0,18078.77,USD,2025-05-04,2025-05-27,4841
619B9092,FR SAS,Intercompany,Logistics,16947.37,USD,1.0,16947.37,USD,2024-08-03,2024-09-15,4211
4C8DF44D,UK PLC,AP,IT,24058.33,AUD,0.6932,16677.23,USD,2024-06-19,2024-08-18,4492
804C5DB2,DE GmbH,AR,Finance,26156.14,CAD,0.7571,19802.81,USD,2024-05-15,2024-08-15,4774
4555FF5C,DE GmbH,Intercompany,Finance,8720.85,USD,1.0,8720.85,USD,2024-10-31,2025-02-12,4750
7F09ADFA,FR SAS,AR,Finance,23564.93,CHF,1.08,25450.12,USD,2024-02-15,2024-03-27,4263
1D6E7AA2,JP Ltd,AR,Manufacturing,55940.13,EUR,1.0954,61276.82,USD,2025-03-22,2025-05-13,4700
B2ABBCF4,UK PLC,AP,R&D,71221.53,CHF,1.1422,81349.23,USD,2024-03-30,2024-07-14,4446
3FD725AF,CA Corp,Intercompany,IT,2413.1,CAD,0.8054,1943.51,USD,2025-02-22,2025-05-04,4567
81479C27,JP Ltd,AR,R&D,16015.8,JPY,0.0074,118.52,USD,2024-10-20,2024-11-04,4605
23C7ECBC,AU Pty,AP,IT,5963.52,AUD,0.7071,4216.8,USD,2024-05-30,2024-06-27,4642
8119CBB7,CA Corp,Intercompany,HR,89586.94,AUD,0.747,66921.44,USD,2024-03-24,2024-05-20,4037
BE9618FE,US Inc,AP,Sales,26936.93,JPY,0.0065,175.09,USD,2025-01-16,2025-05-08,4419
979F931E,UK PLC,AP,Logistics,12233.74,CAD,0.8141,9959.49,USD,2024-04-23,2024-05-16,4861
D4DF29B7,FR SAS,AR,Logistics,120685.21,CHF,1.1302,136398.42,USD,2025-02-10,2025-02-26,4516
DC2EF5F7,AU Pty,Intercompany,Finance,69810.61,CHF,1.0876,75926.02,USD,2024-07-18,2024-09-20,4521
9EB2B48F,CA Corp,AR,R&D,8766.55,CHF,1.0656,9341.64,USD,2024-05-07,2024-06-06,4051
CE0A9566,AU Pty,Intercompany,HR,32130.82,USD,1.0,32130.82,USD,2025-04-10,2025-07-01,4484
81FB4F58,UK PLC,AP,R&D,14570.6,JPY,0.007,101.99,USD,2024-12-31,2025-03-26,4183
DA58ABF6,UK PLC,AR,Logistics,3415.46,GBP,1.3201,4508.75,USD,2025-02-24,2025-04-23,4363
EAC152F1,JP Ltd,Intercompany,R&D,39730.84,CAD,0.816,32420.37,USD,2024-07-19,2024-10-10,4488
AD7CE43B,JP Ltd,AR,Manufacturing,49031.96,CHF,1.15,56386.75,USD,2025-01-07,2025-04-01,4833
EF4E0870,FR SAS,AP,HR,41573.52,CAD,0.7851,32639.37,USD,2024-09-07,2024-12-15,4091
E706DBCB,JP Ltd,Intercompany,Sales,14897.98,CNY,0.1457,2170.64,USD,2024-10-30,2024-12-26,4316
685925EC,UK PLC,Intercompany,Manufacturing,26359.95,CNY,0.1435,3782.65,USD,2024-09-10,2024-11-17,4091
567AED16,DE GmbH,Intercompany,Manufacturing,16349.44,AUD,0.6632,10842.95,USD,2024-09-27,2025-01-03,4870
6F021B06,UK PLC,AP,HR,321350.57,EUR,1.0766,345966.02,USD,2025-05-16,2025-06-01,4979
474DB995,US Inc,AP,Sales,14448.79,EUR,1.1045,15958.69,USD,2024-07-28,2024-11-18,4307
EE185393,DE GmbH,Intercompany,HR,9322.6,CHF,1.1212,10452.5,USD,2025-01-22,2025-03-15,4875
1D5C25A4,UK PLC,AR,Manufacturing,20616.18,USD,1.0,20616.18,USD,2025-03-14,2025-07-04,4615
404E3512,CA Corp,AP,IT,53955.22,AUD,0.7457,40234.41,USD,2024-02-18,2024-04-17,4828
5E842E45,DE GmbH,AR,Logistics,21185.1,AUD,0.6564,13905.9,USD,2024-06-13,2024-09-12,4488
6968FA85,US Inc,AP,Logistics,21601.73,JPY,0.0065,140.41,USD,2024-04-08,2024-06-01,4316
6980E227,UK PLC,AP,HR,30230.19,GBP,1.3295,40191.04,USD,2024-01-14,2024-02-25,4533
FB9A8F59,US Inc,AP,HR,18410.96,USD,1.0,18410.96,USD,2024-11-09,2025-01-26,4716
0CD8BD23,CA Corp,AR,Finance,4484.1,USD,1.0,4484.1,USD,2024-09-16,2025-01-01,4191
935A6072,CA Corp,Intercompany,IT,15519.92,CHF,1.1243,17449.05,USD,2024-12-29,2025-04-05,4657
601D7B88,CA Corp,AP,R&D,5323.84,AUD,0.6677,3554.73,USD,2024-07-07,2024-09-15,4888
4E7CB62B,US Inc,AP,IT,30104.2,CHF,1.1041,33238.05,USD,2024-04-29,2024-08-23,4413
224B649D,FR SAS,AP,Finance,74376.14,EUR,1.1094,82512.89,USD,2024-03-23,2024-07-14,4797
D7CE78BF,UK PLC,AP,Manufacturing,39435.59,CNY,0.1426,5623.52,USD,2025-03-01,2025-04-18,4007
E9FA7E9B,DE GmbH,AP,Logistics,9160.08,GBP,1.2574,11517.88,USD,2025-04-22,2025-08-02,4244
D23D009C,DE GmbH,AR,Finance,10064.41,GBP,1.2919,13002.21,USD,2024-10-09,2024-11-01,4849
41CF1C78,AU Pty,Intercompany,Sales,6214.45,CHF,1.0983,6825.33,USD,2024-12-30,2025-02-22,4087
75C5664E,AU Pty,Intercompany,IT,7595.73,AUD,0.6507,4942.54,USD,2024-12-07,2025-01-11,4870
EB6FB313,UK PLC,AR,Logistics,1793.21,AUD,0.6899,1237.14,USD,2025-01-18,2025-03-09,4018
F324E212,FR SAS,AP,HR,42167.43,CAD,0.7429,31326.18,USD,2024-03-27,2024-05-05,4958
A1C6E6C3,AU Pty,Intercompany,IT,66719.46,USD,1.0,66719.46,USD,2024-10-15,2025-01-24,4940
8F899CC7,AU Pty,AR,Logistics,72832.99,USD,1.0,72832.99,USD,2025-01-05,2025-04-26,4048
A5C424FF,UK PLC,AP,Finance,10848.53,CAD,0.7745,8402.19,USD,2024-09-10,2024-12-16,4893
596F5C7D,JP Ltd,AP,Sales,9674.4,CAD,0.7251,7014.91,USD,2024-07-26,2024-10-14,4998
FC140FFA,FR SAS,Intercompany,R&D,4649.98,AUD,0.7166,3332.18,USD,2024-05-16,2024-08-20,4958
88DA48DC,UK PLC,AR,HR,36228.36,AUD,0.7293,26421.34,USD,2024-08-02,2024-10-21,4220
88AFD9FC,UK PLC,AR,HR,12582.9,CHF,1.0531,13251.05,USD,2024-09-16,2024-10-25,4004
233AAB67,FR SAS,Intercompany,R&D,30671.29,GBP,1.3113,40219.26,USD,2025-05-06,2025-06-27,4043
C9E96069,JP Ltd,Intercompany,R&D,190949.86,GBP,1.3006,248349.39,USD,2024-12-30,2025-01-30,4932
0C6AB4FA,UK PLC,AP,R&D,44698.13,CAD,0.7412,33130.25,USD,2024-05-08,2024-07-29,4080
20759E0E,US Inc,AR,R&D,5347.31,EUR,1.0523,5626.97,USD,2025-01-20,2025-02-10,4766
276C8174,US Inc,AR,Finance,244565.11,CAD,0.7439,181931.99,USD,2024-06-07,2024-06-28,4358
D250DA20,US Inc,Intercompany,Finance,42532.54,CNY,0.1379,5865.24,USD,2024-05-05,2024-06-05,4381
6C4AC8E1,US Inc,AP,R&D,21023.41,CHF,1.0913,22942.85,USD,2024-07-13,2024-08-15,4560
D9B30B24,US Inc,AP,Manufacturing,2733.57,CNY,0.1436,392.54,USD,2024-05-05,2024-06-21,4011
970D8199,UK PLC,AP,HR,39242.29,CAD,0.7221,28336.86,USD,2024-03-14,2024-04-21,4703
9E23215C,CA Corp,Intercompany,HR,27049.19,CNY,0.1488,4024.92,USD,2025-06-06,2025-08-12,4426
7350A2E3,UK PLC,AP,HR,82621.7,EUR,1.1218,92685.02,USD,2024-07-31,2024-09-14,4204
4BD49C6C,DE GmbH,AP,Manufacturing,6306.71,CAD,0.7651,4825.26,USD,2024-06-21,2024-09-30,4650
F0E60132,JP Ltd,Intercompany,HR,11965.65,JPY,0.0068,81.37,USD,2024-07-11,2024-10-01,4563
43E5DA2B,CA Corp,AP,Sales,29389.13,EUR,1.0834,31840.18,USD,2025-04-27,2025-07-13,4851
44B6DA4B,JP Ltd,AP,Manufacturing,12329.16,CNY,0.1507,1858.0,USD,2025-02-17,2025-05-15,4576
5AD9632B,UK PLC,AR,R&D,28178.75,USD,1.0,28178.75,USD,2024-11-14,2025-02-17,4009
23DCCA13,CA Corp,AR,Sales,20278.88,CHF,1.1155,22621.09,USD,2024-10-07,2024-10-26,4291
75959D94,UK PLC,Intercompany,Sales,9454.66,GBP,1.2613,11925.16,USD,2024-10-07,2025-01-16,4420
B49C1912,UK PLC,AR,Logistics,16146.57,CHF,1.055,17034.63,USD,2024-05-28,2024-08-29,4486
BAEC5AC0,CA Corp,AR,HR,20971.78,CHF,1.1267,23628.9,USD,2024-08-10,2024-09-24,4836
F7250979,UK PLC,AR,R&D,46356.32,AUD,0.6675,30942.84,USD,2024-01-29,2024-03-08,4423
FDD4B5EB,AU Pty,AP,Finance,37103.43,AUD,0.6522,24198.86,USD,2024-08-24,2024-10-31,4354
A0A2CAE5,US Inc,AR,Manufacturing,28756.52,JPY,0.0073,209.92,USD,2025-03-18,2025-05-02,4841
AF938A22,FR SAS,AP,IT,3900.5,JPY,0.007,27.3,USD,2024-04-16,2024-08-13,4218
04D12105,JP Ltd,AP,IT,44918.69,CAD,0.7715,34654.77,USD,2025-03-28,2025-07-21,4887
214F5785,DE GmbH,AP,R&D,8152.02,CNY,0.1464,1193.46,USD,2025-05-20,2025-08-02,4582
7DAA3FA0,JP Ltd,Intercompany,Manufacturing,13895.65,USD,1.0,13895.65,USD,2024-08-03,2024-10-09,4591
97BC9E57,AU Pty,AR,HR,39976.52,CAD,0.7818,31253.64,USD,2025-02-07,2025-03-29,4382
375BE3A3,JP Ltd,AP,Manufacturing,10421.06,USD,1.0,10421.06,USD,2025-01-01,2025-04-25,4117
115F3EBA,US Inc,AP,IT,33879.84,JPY,0.0072,243.93,USD,2024-04-03,2024-06-25,4663
740B66A3,DE GmbH,AP,Finance,12632.39,GBP,1.3343,16855.4,USD,2024-01-13,2024-03-02,4407
A367D8B4,AU Pty,AP,IT,90178.17,EUR,1.1216,101143.84,USD,2024-11-16,2024-12-17,4104
D6D5ABEE,JP Ltd,AR,R&D,10563.84,EUR,1.0587,11183.94,USD,2024-05-15,2024-08-06,4935
39948BD0,FR SAS,AR,Sales,32606.88,JPY,0.0067,218.47,USD,2024-09-17,2024-12-29,4437
DBF0CACD,UK PLC,AP,Sales,25869.08,CAD,0.7751,20051.12,USD,2025-06-19,2025-08-19,4030
3B05C395,AU Pty,AP,Manufacturing,5590.68,EUR,1.1203,6263.24,USD,2025-03-31,2025-06-20,4014
9815B888,US Inc,AR,Logistics,58328.88,CNY,0.1357,7915.23,USD,2024-06-09,2024-07-13,4846
FD854D4A,DE GmbH,AR,R&D,22345.32,CNY,0.152,3396.49,USD,2025-03-25,2025-05-07,4686
615123DF,JP Ltd,Intercompany,Finance,6651.3,USD,1.0,6651.3,USD,2025-05-10,2025-06-26,4173
F1C0DB15,FR SAS,AP,Finance,104555.07,CNY,0.1428,14930.46,USD,2025-03-06,2025-06-14,4296
BC4762F4,CA Corp,AR,Logistics,4979.61,CHF,1.0718,5337.15,USD,2024-12-10,2025-03-27,4326
1B07504E,FR SAS,AR,Logistics,23533.32,JPY,0.0071,167.09,USD,2025-03-13,2025-04-24,4056
F0FCE215,DE GmbH,AP,R&D,38682.7,CHF,1.0663,41247.36,USD,2025-02-15,2025-04-23,4637
EBC34034,FR SAS,AR,Sales,10321.94,USD,1.0,10321.94,USD,2025-02-20,2025-04-24,4162
7A1C6BC3,FR SAS,AR,HR,36522.88,GBP,1.2513,45701.08,USD,2024-06-08,2024-09-17,4908
7A353D58,US Inc,AR,HR,18408.82,CHF,1.0822,19922.03,USD,2025-06-28,2025-07-16,4236
9E6C26E3,CA Corp,AP,Sales,33045.95,CAD,0.7786,25729.58,USD,2024-05-11,2024-06-01,4638
F61196C7,CA Corp,AR,Sales,36244.69,AUD,0.6652,24109.97,USD,2025-02-16,2025-05-31,4671
28B1B2A2,CA Corp,AP,Finance,11240.43,JPY,0.0069,77.56,USD,2025-03-23,2025-05-22,4730
8CBA040B,FR SAS,AR,Logistics,12609.03,AUD,0.6981,8802.36,USD,2024-05-27,2024-07-11,4469
BC7A09D9,FR SAS,AR,IT,9805.69,CNY,0.1482,1453.2,USD,2024-07-06,2024-10-22,4836
BCD3DB1F,AU Pty,AR,Finance,37201.96,JPY,0.007,260.41,USD,2024-07-29,2024-11-12,4652
3A961AF3,US Inc,AR,HR,6342.63,CHF,1.1052,7009.87,USD,2024-05-15,2024-08-08,4498
DCF84559,CA Corp,AR,Logistics,974.22,CAD,0.7898,769.44,USD,2024-06-16,2024-07-24,4521
4842D1FF,UK PLC,Intercompany,Finance,37512.22,CHF,1.0992,41233.43,USD,2024-06-02,2024-09-28,4200
672A9430,UK PLC,AR,R&D,117328.99,CHF,1.0723,125811.88,USD,2025-02-04,2025-05-02,4832
E8F445D0,CA Corp,AP,Finance,5796.26,EUR,1.0549,6114.47,USD,2024-11-05,2025-01-05,4692
1FC6ADE5,DE GmbH,AP,Logistics,7133.85,CHF,1.1123,7934.98,USD,2024-08-08,2024-11-16,4135
8E0C68BC,FR SAS,AR,R&D,56665.87,AUD,0.7432,42114.07,USD,2025-05-23,2025-07-24,4377
6634F937,FR SAS,AR,Logistics,29067.72,CAD,0.8017,23303.59,USD,2024-08-27,2024-10-08,4148
695FD0CD,UK PLC,AP,Sales,18858.79,CAD,0.7735,14587.27,USD,2025-01-08,2025-04-09,4389
CE4F6F19,CA Corp,AP,IT,17615.29,CHF,1.0607,18684.54,USD,2025-01-03,2025-03-07,4897
D3392AB0,US Inc,AP,Sales,64968.43,EUR,1.1271,73225.92,USD,2024-03-17,2024-05-31,4372
E19A7A4F,UK PLC,Intercompany,Logistics,30007.69,AUD,0.7499,22502.77,USD,2025-03-06,2025-06-14,4197
FD7E086D,UK PLC,Intercompany,Manufacturing,80523.82,CHF,1.056,85033.15,USD,2024-07-13,2024-11-04,4146
1790675E,FR SAS,AP,Sales,5476.28,EUR,1.1467,6279.65,USD,2025-03-05,2025-04-22,4048
D8D1707E,JP Ltd,AP,HR,7612.02,USD,1.0,7612.02,USD,2024-03-29,2024-06-03,4904
F9154E19,US Inc,AP,Manufacturing,32261.59,CAD,0.7491,24167.16,USD,2024-12-22,2025-01-11,4566
E2DBACE2,UK PLC,AP,Manufacturing,18085.37,JPY,0.0075,135.64,USD,2025-02-22,2025-04-05,4674
F2F564E0,JP Ltd,AR,Manufacturing,45679.29,CHF,1.0811,49383.88,USD,2025-06-23,2025-07-16,4975
6B354760,DE GmbH,AR,Logistics,6142.02,EUR,1.098,6743.94,USD,2024-10-07,2025-01-23,4242
9186631F,JP Ltd,AR,Manufacturing,15061.4,GBP,1.2917,19454.81,USD,2024-10-20,2024-11-15,4793
A5D65418,FR SAS,AP,Manufacturing,30368.03,JPY,0.0066,200.43,USD,2024-04-26,2024-06-22,4783
06F2D9AA,AU Pty,AR,Manufacturing,150210.49,EUR,1.1309,169873.04,USD,2024-05-19,2024-06-15,4118
5B61FC99,US Inc,AP,R&D,27285.39,CNY,0.1359,3708.08,USD,2024-05-04,2024-07-28,4277
11DD2A66,US Inc,Intercompany,Logistics,19519.6,EUR,1.1166,21795.59,USD,2024-02-23,2024-05-23,4145
7E8C5B3C,DE GmbH,AP,HR,32104.52,CNY,0.1441,4626.26,USD,2025-04-01,2025-06-10,4451
4D7BAC2F,AU Pty,AP,Sales,17171.51,CNY,0.1354,2325.02,USD,2024-03-20,2024-05-17,4363
0D0147B5,UK PLC,Intercompany,IT,9887.11,JPY,0.0073,72.18,USD,2025-05-08,2025-07-28,4636
91E40D3D,CA Corp,AP,Sales,52395.79,AUD,0.7116,37284.84,USD,2024-02-12,2024-03-22,4999
25609055,FR SAS,Intercompany,Sales,39618.93,CAD,0.7538,29864.75,USD,2024-09-12,2024-12-30,4828
26AC33ED,US Inc,AR,Sales,93578.79,EUR,1.1188,104695.95,USD,2024-04-22,2024-08-09,4987
34D35B04,US Inc,AP,R&D,24668.96,CHF,1.1107,27399.81,USD,2024-02-07,2024-04-24,4465
68CDB201,FR SAS,AP,R&D,27650.8,AUD,0.6864,18979.51,USD,2025-06-27,2025-09-05,4201
