Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
268FA995,UK PLC,Intercompany,R&D,39359.05,CHF,1.0963,43149.33,USD,2025-06-23,2025-07-24,4637
45439E29,DE GmbH,AP,R&D,55934.09,USD,1.0,55934.09,USD,2025-06-18,2025-08-30,4590
C9C09B86,CA Corp,AR,Logistics,19248.06,CAD,0.7543,14518.81,USD,2025-05-03,2025-06-21,4921
72292F53,JP Ltd,AR,R&D,8471.8,USD,1.0,8471.8,USD,2025-06-05,2025-08-09,4495
81B3A008,AU Pty,AP,R&D,34253.85,GBP,1.2991,44499.18,USD,2025-06-11,2025-08-04,4045
8A3E7AC9,DE GmbH,Intercompany,R&D,25660.1,GBP,1.2861,33001.45,USD,2025-05-20,2025-06-09,4687
1020A47F,UK PLC,AR,Logistics,12624.56,CAD,0.7225,9121.24,USD,2025-05-29,2025-08-02,4628
819007AE,AU Pty,AR,Finance,14473.86,CNY,0.1444,2090.03,USD,2025-06-05,2025-07-18,4934
BB685A46,DE GmbH,Intercompany,Sales,5605.68,JPY,0.0067,37.56,USD,2025-06-01,2025-07-17,4243
B8EF089B,DE GmbH,Intercompany,R&D,7523.81,AUD,0.7393,5562.35,USD,2025-06-20,2025-08-21,4019
3F10310C,FR SAS,Intercompany,Logistics,8948.73,CNY,0.1415,1266.25,USD,2025-05-23,2025-07-20,4863
83A7D3DD,DE GmbH,AP,R&D,35570.12,AUD,0.739,26286.32,USD,2025-05-24,2025-07-31,4392
D0680A84,AU Pty,Intercompany,Finance,19984.04,EUR,1.1438,22857.74,USD,2025-05-22,2025-08-06,4548
3308E560,CA Corp,Intercompany,HR,24691.89,CNY,0.1369,3380.32,USD,2025-05-06,2025-07-28,4308
F62285C3,DE GmbH,AR,Logistics,102978.07,GBP,1.2792,131729.55,USD,2025-05-15,2025-06-22,4314
99190EC5,AU Pty,Intercompany,R&D,5442.55,CHF,1.103,6003.13,USD,2025-06-23,2025-08-19,4042
ACEE6D50,JP Ltd,AP,Logistics,10226.82,USD,1.0,10226.82,USD,2025-06-04,2025-08-22,4013
1022B629,FR SAS,AP,HR,8779.83,CAD,0.7556,6634.04,USD,2025-06-02,2025-08-12,4255
959FF25A,CA Corp,AP,Manufacturing,3271.06,JPY,0.0074,24.21,USD,2025-05-12,2025-07-09,4513
6632EB3D,AU Pty,AP,Finance,18245.45,USD,1.0,18245.45,USD,2025-05-26,2025-06-11,4038
89A963E0,FR SAS,AP,Logistics,24349.4,CAD,0.7722,18802.61,USD,2025-06-18,2025-08-17,4698
BE88FACF,FR SAS,AR,Logistics,72710.41,EUR,1.0823,78694.48,USD,2025-05-20,2025-07-29,4646
256FCEE4,JP Ltd,Intercompany,IT,27481.83,AUD,0.683,18770.09,USD,2025-06-20,2025-08-30,4242
F55D49D5,DE GmbH,AP,Logistics,235747.68,CNY,0.1351,31849.51,USD,2025-06-14,2025-08-04,4846
7C0EC32E,CA Corp,Intercompany,Manufacturing,9858.91,JPY,0.0072,70.98,USD,2025-06-22,2025-07-15,4036
A501BF10,DE GmbH,AR,Sales,85367.96,CNY,0.1447,12352.74,USD,2025-05-03,2025-06-01,4879
FD8DBFDF,CA Corp,Intercompany,Manufacturing,33805.55,USD,1.0,33805.55,USD,2025-06-13,2025-07-11,4135
8BEF5B0E,JP Ltd,Intercompany,R&D,51536.36,USD,1.0,51536.36,USD,2025-06-05,2025-08-03,4025
081A3B68,AU Pty,AR,IT,45446.08,AUD,0.7193,32689.37,USD,2025-06-10,2025-08-04,4446
8065055A,DE GmbH,AP,Logistics,14276.31,USD,1.0,14276.31,USD,2025-06-16,2025-07-16,4391
7F2D73A5,FR SAS,AR,Logistics,38586.41,EUR,1.1147,43012.27,USD,2025-06-27,2025-09-19,4357
487EA1EC,CA Corp,AP,Sales,81806.83,JPY,0.0074,605.37,USD,2025-05-09,2025-06-18,4458
ADBB47F0,CA Corp,AP,HR,4959.75,GBP,1.255,6224.49,USD,2025-06-28,2025-09-02,4850
EAE761DE,DE GmbH,Intercompany,HR,18515.92,JPY,0.0069,127.76,USD,2025-06-18,2025-08-26,4381
C10FE5A0,UK PLC,Intercompany,Manufacturing,24423.3,USD,1.0,24423.3,USD,2025-06-03,2025-07-29,4079
845F23AA,UK PLC,AR,R&D,20147.14,JPY,0.0066,132.97,USD,2025-05-12,2025-06-21,4036
F9E4C187,UK PLC,AP,Sales,185241.86,CNY,0.1505,27878.9,USD,2025-06-06,2025-07-22,4228
D456D678,JP Ltd,AR,Sales,16588.43,JPY,0.0069,114.46,USD,2025-05-19,2025-07-02,4297
FC85E8D0,FR SAS,AP,R&D,2636.33,USD,1.0,2636.33,USD,2025-05-16,2025-07-24,4541
881BDD57,UK PLC,Intercompany,Manufacturing,63802.1,USD,1.0,63802.1,USD,2025-06-05,2025-06-28,4657
FF53E264,CA Corp,Intercompany,Manufacturing,32093.34,CAD,0.8192,26290.86,USD,2025-05-10,2025-06-01,4974
022D5768,US Inc,Intercompany,Manufacturing,10300.9,CHF,1.1396,11738.91,USD,2025-05-08,2025-05-30,4934
5D7068F3,DE GmbH,AP,IT,4267.0,GBP,1.2559,5358.93,USD,2025-05-23,2025-07-23,4029
A9548F1F,JP Ltd,AR,Sales,33785.82,CAD,0.7586,25629.92,USD,2025-06-18,2025-07-16,4493
2B6399AD,UK PLC,AP,R&D,41872.84,CAD,0.7879,32991.61,USD,2025-06-30,2025-08-08,4827
BC1AB1DF,DE GmbH,AR,R&D,38328.89,CAD,0.7599,29126.12,USD,2025-05-21,2025-06-18,4100
C9BC957A,US Inc,AP,HR,23248.42,GBP,1.3085,30420.56,USD,2025-06-24,2025-07-16,4403
297460C7,AU Pty,AR,Manufacturing,9600.84,CNY,0.1359,1304.75,USD,2025-05-05,2025-06-02,4536
6255F2ED,CA Corp,Intercompany,IT,49209.26,CAD,0.7682,37802.55,USD,2025-06-11,2025-07-16,4336
D2A0CBA8,AU Pty,Intercompany,R&D,28591.28,USD,1.0,28591.28,USD,2025-06-21,2025-09-06,4658
CC739591,FR SAS,AR,IT,39565.61,JPY,0.0069,273.0,USD,2025-05-21,2025-07-08,4481
3935B344,JP Ltd,Intercompany,Sales,16251.49,USD,1.0,16251.49,USD,2025-06-10,2025-09-08,4665
0A783D0E,AU Pty,AR,R&D,40890.74,EUR,1.1387,46562.29,USD,2025-05-22,2025-07-08,4629
EEDC5698,JP Ltd,Intercompany,Sales,20380.21,CNY,0.1357,2765.59,USD,2025-06-07,2025-07-31,4569
D1D2D4D0,UK PLC,AP,Sales,15887.13,CHF,1.0524,16719.62,USD,2025-05-28,2025-08-18,4744
FCA19A87,DE GmbH,Intercompany,HR,99592.92,CHF,1.0858,108137.99,USD,2025-06-18,2025-08-27,4972
5F844E24,AU Pty,Intercompany,HR,9653.57,GBP,1.3337,12874.97,USD,2025-05-28,2025-08-12,4213
311809E3,CA Corp,AP,R&D,6430.36,CAD,0.7914,5088.99,USD,2025-05-29,2025-08-15,4015
9B8C5E33,DE GmbH,AP,Finance,30438.05,EUR,1.0792,32848.74,USD,2025-06-27,2025-08-12,4886
0A1A161B,US Inc,AP,R&D,10004.02,CAD,0.7649,7652.07,USD,2025-05-14,2025-08-12,4206
4C73742C,JP Ltd,AR,Logistics,22566.94,JPY,0.0066,148.94,USD,2025-05-18,2025-07-23,4333
32C5BA91,DE GmbH,AR,Manufacturing,24910.34,GBP,1.2974,32318.68,USD,2025-05-12,2025-06-28,4691
BBD36441,JP Ltd,AP,Finance,15457.23,JPY,0.0074,114.38,USD,2025-05-01,2025-06-21,4812
F0A4DA26,JP Ltd,Intercompany,R&D,10975.5,CHF,1.1427,12541.7,USD,2025-05-11,2025-07-02,4937
AA1AEC2F,FR SAS,AR,HR,6192.89,JPY,0.0069,42.73,USD,2025-05-18,2025-07-06,4742
F0052F7A,JP Ltd,AP,R&D,48246.22,JPY,0.0069,332.9,USD,2025-06-08,2025-08-10,4765
7C773281,AU Pty,Intercompany,Logistics,39556.67,AUD,0.6876,27199.17,USD,2025-06-11,2025-07-20,4868
10ED31C6,CA Corp,Intercompany,Finance,5651.68,CAD,0.7585,4286.8,USD,2025-05-04,2025-06-26,4663
5A5ECEC7,UK PLC,AP,R&D,21274.57,USD,1.0,21274.57,USD,2025-05-26,2025-07-06,4488
8C73D19B,CA Corp,AR,Finance,9037.03,USD,1.0,9037.03,USD,2025-05-21,2025-07-21,4182
8F534898,FR SAS,AR,Logistics,11588.19,GBP,1.3043,15114.48,USD,2025-05-18,2025-06-22,4216
9A73D920,CA Corp,Intercompany,HR,12107.31,JPY,0.0074,89.59,USD,2025-05-16,2025-07-22,4684
C929CD68,JP Ltd,Intercompany,Logistics,61232.49,EUR,1.0697,65500.39,USD,2025-06-21,2025-08-01,4779
5E7B617D,UK PLC,Intercompany,IT,21865.72,USD,1.0,21865.72,USD,2025-05-25,2025-08-06,4181
7C79AFB3,DE GmbH,AP,Manufacturing,10645.71,CNY,0.1405,1495.72,USD,2025-05-30,2025-07-02,4561
1E289BEA,UK PLC,AP,Finance,4341.29,CHF,1.0777,4678.61,USD,2025-05-25,2025-06-09,4439
B333E8C3,AU Pty,Intercompany,Finance,34395.55,CNY,0.1517,5217.8,USD,2025-05-02,2025-07-22,4791
208B41A0,AU Pty,AP,IT,6416.37,JPY,0.0073,46.84,USD,2025-05-28,2025-07-02,4092
16CC780E,JP Ltd,AR,Sales,16236.72,CHF,1.0605,17219.04,USD,2025-06-22,2025-07-17,4784
71DDD9B6,JP Ltd,Intercompany,Manufacturing,43274.61,EUR,1.0711,46351.43,USD,2025-05-07,2025-06-16,4254
BA4CFB6C,CA Corp,AP,IT,7139.18,JPY,0.0074,52.83,USD,2025-05-02,2025-06-13,4007
C5F6148D,JP Ltd,AP,Sales,14071.04,CNY,0.146,2054.37,USD,2025-06-25,2025-08-03,4741
DA8C4B13,DE GmbH,AR,IT,84971.35,AUD,0.6924,58834.16,USD,2025-06-23,2025-08-28,4655
E548429F,AU Pty,AP,HR,44834.09,EUR,1.0504,47093.73,USD,2025-05-28,2025-06-22,4881
C1A27A28,US Inc,AP,Finance,46336.16,CNY,0.1398,6477.8,USD,2025-06-09,2025-07-16,4707
5C09C1D2,CA Corp,AR,IT,68857.97,USD,1.0,68857.97,USD,2025-06-13,2025-07-07,4490
51691DA8,DE GmbH,AR,HR,9364.5,AUD,0.7415,6943.78,USD,2025-05-14,2025-07-08,4099
7118E755,JP Ltd,AP,Finance,15521.03,GBP,1.3483,20927.0,USD,2025-05-16,2025-06-26,4404
70983266,AU Pty,AP,Logistics,26701.14,EUR,1.1499,30703.64,USD,2025-06-13,2025-08-25,4912
78A6FE78,DE GmbH,AP,Finance,12484.17,EUR,1.1381,14208.23,USD,2025-05-31,2025-07-07,4586
A727BA12,FR SAS,Intercompany,Sales,11507.58,CHF,1.0619,12219.9,USD,2025-06-15,2025-08-12,4521
AE1ECA2A,DE GmbH,Intercompany,R&D,28872.61,USD,1.0,28872.61,USD,2025-05-12,2025-07-09,4048
0070E210,DE GmbH,AR,Sales,4237.37,CAD,0.7769,3292.01,USD,2025-05-31,2025-07-31,4227
C3957CEE,JP Ltd,AP,Finance,18726.6,CHF,1.0939,20485.03,USD,2025-06-18,2025-08-04,4449
B5C2B211,JP Ltd,Intercompany,HR,245544.26,USD,1.0,245544.26,USD,2025-06-26,2025-08-22,4833
1CA41F4C,CA Corp,AR,IT,23467.83,JPY,0.0073,171.32,USD,2025-06-02,2025-08-04,4349
31C78A53,US Inc,AP,R&D,5942.06,AUD,0.7341,4362.07,USD,2025-06-12,2025-08-17,4292
136BF24B,UK PLC,AP,Finance,8124.45,EUR,1.0601,8612.73,USD,2025-06-03,2025-06-24,4713
185438A4,AU Pty,AP,Logistics,9235.06,USD,1.0,9235.06,USD,2025-06-10,2025-07-31,4012
3ED2E50A,AU Pty,AR,HR,109718.4,CAD,0.7421,81422.02,USD,2025-06-09,2025-09-06,4690
5A84E162,FR SAS,AR,HR,51598.15,CHF,1.0745,55442.21,USD,2025-05-09,2025-07-09,4826
3DC4CE14,CA Corp,AR,IT,36081.59,EUR,1.1303,40783.02,USD,2025-06-14,2025-08-07,4142
8B59A946,FR SAS,AP,IT,49040.84,CAD,0.7863,38560.81,USD,2025-05-12,2025-08-05,4225
1CF1BEA9,US Inc,Intercompany,R&D,6542.76,EUR,1.1064,7238.91,USD,2025-05-26,2025-08-12,4221
FB886784,US Inc,AR,Sales,39946.14,GBP,1.3173,52621.05,USD,2025-05-22,2025-08-15,4109
03BF6B08,AU Pty,Intercompany,Logistics,12901.42,CNY,0.1489,1921.02,USD,2025-05-15,2025-06-28,4674
3F676DEE,US Inc,AR,IT,41023.11,AUD,0.6743,27661.88,USD,2025-06-20,2025-07-21,4978
B347637C,FR SAS,Intercompany,Logistics,35115.83,EUR,1.081,37960.21,USD,2025-06-29,2025-08-16,4172
0AC2C733,FR SAS,AP,R&D,5909.14,AUD,0.6808,4022.94,USD,2025-06-24,2025-08-16,4836
2984DBA2,FR SAS,AR,R&D,47946.35,CNY,0.1545,7407.71,USD,2025-05-05,2025-07-03,4558
844B4899,AU Pty,Intercompany,R&D,4580.92,EUR,1.1315,5183.31,USD,2025-05-07,2025-07-05,4707
5CE00822,FR SAS,AP,Logistics,16597.84,USD,1.0,16597.84,USD,2025-06-02,2025-08-25,4179
BE129E00,JP Ltd,AR,Logistics,9265.06,AUD,0.6634,6146.44,USD,2025-05-23,2025-06-28,4969
2DA5863E,UK PLC,Intercompany,HR,12135.17,USD,1.0,12135.17,USD,2025-05-06,2025-05-24,4986
534FA0B2,AU Pty,AR,R&D,26449.31,USD,1.0,26449.31,USD,2025-06-26,2025-07-23,4251
38ED9B02,CA Corp,AP,Logistics,229169.28,CAD,0.723,165689.39,USD,2025-06-15,2025-08-26,4398
CC9567F7,US Inc,AR,Sales,42390.5,GBP,1.3178,55862.2,USD,2025-05-15,2025-06-21,4253
659F23F5,JP Ltd,AP,R&D,46232.22,USD,1.0,46232.22,USD,2025-06-11,2025-07-29,4943
843E5E3D,US Inc,Intercompany,R&D,17962.68,GBP,1.3014,23376.63,USD,2025-06-28,2025-08-26,4017
5DDB13C7,UK PLC,AR,Sales,20735.22,CHF,1.0748,22286.21,USD,2025-06-07,2025-07-01,4343
5B199F77,FR SAS,AR,Manufacturing,92446.21,CAD,0.7614,70388.54,USD,2025-05-12,2025-06-20,4817
962E16AF,US Inc,AR,Manufacturing,65105.62,JPY,0.0068,442.72,USD,2025-05-30,2025-08-21,4544
517B9B88,AU Pty,Intercompany,Sales,37534.82,GBP,1.3467,50548.14,USD,2025-06-16,2025-09-09,4886
6AE247A8,US Inc,Intercompany,Finance,6487.35,GBP,1.2954,8403.71,USD,2025-05-31,2025-07-31,4104
C83D2C4C,US Inc,AP,Finance,30654.49,CAD,0.7549,23141.07,USD,2025-06-24,2025-08-15,4982
07E95E2D,JP Ltd,Intercompany,Finance,14275.36,CNY,0.1412,2015.68,USD,2025-06-22,2025-08-26,4977
05DAE3A9,UK PLC,AP,IT,34699.44,CAD,0.816,28314.74,USD,2025-05-03,2025-05-26,4308
CA69CD80,UK PLC,AP,Sales,31242.48,CNY,0.141,4405.19,USD,2025-06-26,2025-07-20,4538
402F0F11,CA Corp,AR,Manufacturing,14526.55,CHF,1.074,15601.51,USD,2025-05-02,2025-07-21,4477
88C1FCB5,JP Ltd,AR,IT,24150.05,CNY,0.1537,3711.86,USD,2025-05-09,2025-08-06,4816
D75D3154,US Inc,Intercompany,HR,19144.96,EUR,1.0509,20119.44,USD,2025-05-04,2025-05-29,4926
9E3D4A8F,US Inc,Intercompany,R&D,5881.23,CNY,0.1514,890.42,USD,2025-05-16,2025-08-08,4228
6C1F4922,CA Corp,AP,Finance,11912.14,EUR,1.1493,13690.62,USD,2025-06-15,2025-07-29,4854
92460A4D,US Inc,Intercompany,IT,104310.96,GBP,1.2987,135468.64,USD,2025-06-13,2025-08-28,4311
FA642482,US Inc,Intercompany,Manufacturing,15476.92,GBP,1.3214,20451.2,USD,2025-05-18,2025-07-22,4674
AB1037C9,CA Corp,AP,Sales,5549.23,CHF,1.0696,5935.46,USD,2025-06-24,2025-09-02,4609
AA54ACA0,FR SAS,AR,Finance,10522.5,CNY,0.1535,1615.2,USD,2025-06-22,2025-09-10,4023
6552AF6A,US Inc,AR,Sales,8525.81,JPY,0.0074,63.09,USD,2025-05-14,2025-07-02,4198
7EEA700B,US Inc,AR,R&D,42589.43,CNY,0.1536,6541.74,USD,2025-06-12,2025-09-09,4757
21EEA9C0,FR SAS,AP,IT,16474.72,CAD,0.7613,12542.2,USD,2025-05-17,2025-08-09,4163
F187BC99,CA Corp,Intercompany,Sales,1305.63,CNY,0.1522,198.72,USD,2025-06-09,2025-08-11,4990
EC7FE5E0,JP Ltd,AR,IT,30697.75,CNY,0.1463,4491.08,USD,2025-05-26,2025-07-04,4154
89A89FA1,DE GmbH,AR,Sales,11426.48,JPY,0.0071,81.13,USD,2025-06-06,2025-07-22,4180
7A25CBF9,US Inc,Intercompany,IT,45407.07,JPY,0.0071,322.39,USD,2025-05-09,2025-06-07,4334
1C2E4531,DE GmbH,AP,Logistics,16870.65,USD,1.0,16870.65,USD,2025-06-08,2025-08-30,4154
4BCA9252,US Inc,AR,Logistics,34791.81,AUD,0.7227,25144.04,USD,2025-05-18,2025-08-14,4855
8B946B7F,FR SAS,Intercompany,Finance,4843.36,EUR,1.0548,5108.78,USD,2025-06-21,2025-07-23,4927
5639CDFB,DE GmbH,AR,IT,10351.97,JPY,0.0072,74.53,USD,2025-06-30,2025-08-09,4709
CA748B34,UK PLC,Intercompany,Logistics,64081.56,EUR,1.1091,71072.86,USD,2025-06-06,2025-08-16,4566
9069231E,AU Pty,AR,IT,24690.37,JPY,0.007,172.83,USD,2025-06-29,2025-08-08,4771
BD5E8BDA,UK PLC,Intercompany,Logistics,39469.78,USD,1.0,39469.78,USD,2025-05-01,2025-05-24,4655
F28F1174,FR SAS,Intercompany,Sales,7588.45,CNY,0.1418,1076.04,USD,2025-05-26,2025-08-18,4892
FEFEAEB4,AU Pty,AR,R&D,11852.18,JPY,0.007,82.97,USD,2025-06-26,2025-08-10,4671
A8FC9439,DE GmbH,AP,Manufacturing,8954.96,JPY,0.0066,59.1,USD,2025-06-15,2025-08-08,4165
6AE6D9E1,CA Corp,Intercompany,R&D,15157.78,EUR,1.0841,16432.55,USD,2025-05-26,2025-06-22,4934
C408E6F5,US Inc,AP,R&D,53530.45,AUD,0.6813,36470.3,USD,2025-06-26,2025-08-20,4944
7638E1E8,CA Corp,AP,HR,22826.57,GBP,1.2971,29608.34,USD,2025-06-30,2025-09-02,4753
7C77DA22,US Inc,Intercompany,Logistics,3243.92,AUD,0.7106,2305.13,USD,2025-05-09,2025-07-15,4580
120F820E,CA Corp,AR,Manufacturing,1919.54,GBP,1.2641,2426.49,USD,2025-05-31,2025-07-13,4070
C97DC70A,US Inc,Intercompany,R&D,70267.85,GBP,1.2747,89570.43,USD,2025-06-26,2025-09-21,4281
33277BDF,DE GmbH,AP,IT,26107.24,EUR,1.1229,29315.82,USD,2025-05-11,2025-06-12,4314
92F978BC,DE GmbH,AP,IT,151837.95,AUD,0.7122,108138.99,USD,2025-05-27,2025-08-13,4353
C1620EE4,US Inc,AR,IT,20029.53,JPY,0.0074,148.22,USD,2025-06-27,2025-08-19,4290
D81D3B90,FR SAS,AR,HR,22985.76,USD,1.0,22985.76,USD,2025-06-16,2025-07-14,4806
0C884FFF,FR SAS,AP,IT,48499.55,USD,1.0,48499.55,USD,2025-06-12,2025-07-14,4645
BE1F6CCF,CA Corp,Intercompany,Finance,30001.22,AUD,0.6712,20136.82,USD,2025-05-10,2025-07-05,4434
233F063F,AU Pty,AR,Logistics,68640.3,CNY,0.143,9815.56,USD,2025-05-30,2025-07-06,4451
32949D83,AU Pty,Intercompany,Logistics,51123.71,USD,1.0,51123.71,USD,2025-05-05,2025-06-05,4735
06C9FD91,FR SAS,AP,Finance,52019.28,CHF,1.0767,56009.16,USD,2025-05-06,2025-06-02,4263
3C13302E,UK PLC,AR,Logistics,23589.51,CNY,0.1538,3628.07,USD,2025-06-01,2025-07-30,4495
9A732DE0,DE GmbH,AP,Logistics,47030.02,JPY,0.0067,315.1,USD,2025-06-28,2025-08-18,4265
2CE16478,JP Ltd,AR,Manufacturing,22413.2,CHF,1.0931,24499.87,USD,2025-06-28,2025-09-13,4449
4AB36E98,FR SAS,AP,R&D,30800.18,USD,1.0,30800.18,USD,2025-06-30,2025-07-16,4442
725CBFE7,UK PLC,Intercompany,Sales,8798.75,JPY,0.0067,58.95,USD,2025-05-13,2025-08-05,4190
102BD028,US Inc,AP,Sales,5115.34,GBP,1.3226,6765.55,USD,2025-06-18,2025-07-31,4511
7BAE7895,AU Pty,Intercompany,Logistics,46838.94,JPY,0.0071,332.56,USD,2025-06-29,2025-09-16,4474
ABE8D0C9,AU Pty,AR,Sales,3867.05,USD,1.0,3867.05,USD,2025-05-25,2025-06-27,4513
A157365A,FR SAS,AR,HR,63278.25,CNY,0.1497,9472.75,USD,2025-06-05,2025-08-23,4638
C9437313,DE GmbH,Intercompany,IT,75631.63,JPY,0.0074,559.67,USD,2025-05-15,2025-08-05,4198
5122E47F,DE GmbH,AR,R&D,21369.07,AUD,0.6802,14535.24,USD,2025-06-29,2025-07-21,4103
AB9FC458,US Inc,Intercompany,R&D,217948.91,USD,1.0,217948.91,USD,2025-06-22,2025-08-28,4056
1D75A135,JP Ltd,AR,R&D,10458.16,JPY,0.0066,69.02,USD,2025-05-08,2025-06-18,4753
FD641B96,AU Pty,Intercompany,IT,51667.51,USD,1.0,51667.51,USD,2025-06-19,2025-07-24,4754
60D121E2,CA Corp,Intercompany,Logistics,141197.03,CHF,1.0505,148327.48,USD,2025-05-09,2025-06-10,4007
4E1FC36B,AU Pty,Intercompany,Finance,19431.33,EUR,1.0587,20571.95,USD,2025-05-12,2025-06-14,4369
922F1D47,AU Pty,AP,Finance,32739.7,CNY,0.1506,4930.6,USD,2025-06-02,2025-07-26,4959
1A84244D,FR SAS,AP,IT,22633.39,EUR,1.0665,24138.51,USD,2025-05-15,2025-06-23,4663
F184E97B,JP Ltd,Intercompany,HR,13936.29,CAD,0.7674,10694.71,USD,2025-05-09,2025-07-16,4768
9B4B9133,DE GmbH,AR,Sales,107471.28,CAD,0.7476,80345.53,USD,2025-06-08,2025-07-12,4737
73848012,UK PLC,Intercompany,Finance,25622.89,EUR,1.1169,28618.21,USD,2025-06-16,2025-07-08,4771
C735FEAB,FR SAS,Intercompany,IT,57928.83,AUD,0.7063,40915.13,USD,2025-05-06,2025-06-28,4967
27C79990,JP Ltd,AR,Sales,5983.97,CHF,1.0737,6424.99,USD,2025-06-19,2025-07-30,4957
4ECCC617,UK PLC,AP,Logistics,15937.57,GBP,1.2789,20382.56,USD,2025-05-12,2025-06-22,4353
3DFB85EB,US Inc,Intercompany,R&D,32661.86,GBP,1.2721,41549.15,USD,2025-06-05,2025-08-28,4277
18AD765A,US Inc,AP,R&D,80742.15,CHF,1.1425,92247.91,USD,2025-05-01,2025-06-12,4462
4AA3F8EB,AU Pty,AR,HR,13234.83,CAD,0.7658,10135.23,USD,2025-05-08,2025-06-02,4277
1D4E837E,US Inc,AR,Sales,7289.49,GBP,1.2804,9333.46,USD,2025-05-08,2025-05-30,4795
47240EDB,JP Ltd,AR,HR,43624.69,CAD,0.7771,33900.75,USD,2025-06-29,2025-09-25,4791
955DE892,AU Pty,AP,HR,20582.96,CHF,1.0746,22118.45,USD,2025-05-04,2025-07-19,4258
C95A0317,FR SAS,AP,IT,13018.38,CAD,0.8156,10617.79,USD,2025-05-13,2025-06-12,4439
C3D33E2E,AU Pty,AR,Manufacturing,11341.56,EUR,1.1268,12779.67,USD,2025-05-26,2025-07-26,4589
F2378706,AU Pty,Intercompany,R&D,4126.23,CNY,0.1374,566.94,USD,2025-06-02,2025-07-31,4538
77AA7ECE,DE GmbH,AP,Finance,21149.78,AUD,0.7074,14961.35,USD,2025-05-08,2025-06-13,4241
86C5800C,CA Corp,AR,Logistics,1849.45,EUR,1.1045,2042.72,USD,2025-06-01,2025-06-28,4562
08B6B588,JP Ltd,Intercompany,Finance,54415.24,EUR,1.1281,61385.83,USD,2025-06-02,2025-07-01,4982
4F5FC2CF,CA Corp,Intercompany,HR,16356.23,GBP,1.3409,21932.07,USD,2025-06-27,2025-07-16,4483
2396C2AF,US Inc,AR,IT,1163.13,GBP,1.2609,1466.59,USD,2025-06-09,2025-08-08,4032
C31D0817,UK PLC,Intercompany,Manufacturing,11206.37,JPY,0.0075,84.05,USD,2025-06-19,2025-08-08,4947
72505536,AU Pty,Intercompany,Sales,67177.91,USD,1.0,67177.91,USD,2025-05-08,2025-06-30,4481
E668DA01,DE GmbH,AR,R&D,23584.51,USD,1.0,23584.51,USD,2025-06-02,2025-07-27,4740
609BA6C0,UK PLC,AR,Logistics,13844.95,CNY,0.1369,1895.37,USD,2025-06-15,2025-07-16,4289
6A32C255,AU Pty,AP,Sales,22377.51,CHF,1.143,25577.49,USD,2025-05-28,2025-08-03,4784
DD541312,AU Pty,Intercompany,Logistics,17566.36,JPY,0.0072,126.48,USD,2025-05-13,2025-08-04,4415
45B12554,JP Ltd,Intercompany,Finance,5077.45,USD,1.0,5077.45,USD,2025-05-29,2025-06-21,4454
5F76E95C,FR SAS,Intercompany,Finance,102420.67,CHF,1.0705,109641.33,USD,2025-06-30,2025-07-25,4548
5A287E5C,FR SAS,Intercompany,Finance,9734.94,CHF,1.0888,10599.4,USD,2025-06-22,2025-08-11,4458
CF5615E6,CA Corp,AP,HR,17657.37,USD,1.0,17657.37,USD,2025-05-04,2025-07-03,4059
B0EDDB85,FR SAS,Intercompany,HR,12328.37,CAD,0.754,9295.59,USD,2025-06-30,2025-07-18,4984
F6D0B1AB,DE GmbH,Intercompany,Sales,129675.13,JPY,0.0065,842.89,USD,2025-05-09,2025-07-10,4593
81BE47C2,UK PLC,AR,Logistics,30769.6,AUD,0.6646,20449.48,USD,2025-05-08,2025-06-18,4586
321954AF,JP Ltd,Intercompany,R&D,29968.87,EUR,1.0514,31509.27,USD,2025-05-01,2025-06-19,4717
5B645B3B,AU Pty,Intercompany,R&D,20949.5,CNY,0.1416,2966.45,USD,2025-05-07,2025-07-16,4556
0CAF1786,FR SAS,AR,HR,106378.93,AUD,0.6605,70263.28,USD,2025-05-05,2025-06-22,4556
092E9B1B,AU Pty,AR,Logistics,16383.23,GBP,1.3317,21817.55,USD,2025-06-21,2025-08-30,4079
3B3FD5D6,CA Corp,Intercompany,Finance,18708.63,CAD,0.7536,14098.82,USD,2025-05-10,2025-06-02,4478
1060EA02,CA Corp,AR,Logistics,24154.38,CAD,0.7273,17567.48,USD,2025-06-29,2025-08-10,4958
7EE96D0A,US Inc,Intercompany,HR,15713.4,CHF,1.0609,16670.35,USD,2025-06-22,2025-08-09,4290
4AD781F1,FR SAS,AP,R&D,68383.07,AUD,0.6934,47416.82,USD,2025-06-22,2025-08-28,4111
B0B0D5E4,AU Pty,Intercompany,Logistics,29967.63,USD,1.0,29967.63,USD,2025-05-11,2025-06-02,4546
B58F21A0,JP Ltd,Intercompany,Manufacturing,5940.38,CAD,0.7606,4518.25,USD,2025-06-17,2025-07-06,4940
C75D6445,FR SAS,AP,Sales,3146.08,AUD,0.6502,2045.58,USD,2025-05-19,2025-07-04,4726
D7A6DDFE,AU Pty,Intercompany,HR,6802.2,USD,1.0,6802.2,USD,2025-06-05,2025-06-30,4565
49539CCD,DE GmbH,Intercompany,Finance,21418.31,AUD,0.6755,14468.07,USD,2025-06-11,2025-08-15,4429
